#Cluster EXTVER SPECID SNR_8000_VAR SNR_8000_RMS SNR_8200_VAR SNR_8200_RMS SNR_8400_VAR SNR_8400_RMS SNR_8600_VAR SNR_8600_RMS SNR_8800_VAR SNR_8800_RMS SNR_9000_VAR SNR_9000_RMS SNR_9200_VAR SNR_9200_RMS SNR_9400_VAR SNR_9400_RMS SNR_9600_VAR SNR_9600_RMS SNR_9800_VAR SNR_9800_RMS 
SpARCS0035 72 104002643 4.291858 3.335719 5.466727 2.664944 6.462642 3.670346 6.641278 4.290019 6.171117 3.987656 8.174006 5.239849 10.358155 2.499160 9.664829 3.137057 7.986565 4.832301 6.217834 3.939690 
SpARCS0035 131 204040876 3.588247 3.426715 4.551560 5.614515 4.063732 4.552247 3.839914 3.884385 2.917452 3.480357 3.188947 3.730850 nan 1.964698 nan 1.354009 nan 1.182224 nan 1.395333 
SpARCS0035 78 104002902 5.828870 3.578069 6.310592 3.118883 5.954337 3.245092 5.225420 2.932959 4.658133 2.797695 5.588811 2.827852 6.140847 1.699668 5.708842 2.102868 4.668948 2.081855 3.689082 1.840774 
SpARCS0035 130 204040919 26.452266 13.938700 27.625549 9.657487 24.337041 8.691867 22.555851 11.134289 17.935647 9.398178 19.358124 8.681511 18.702972 5.212662 11.027992 3.689974 6.923047 5.240495 3.005603 8.010011 
SpARCS0035 85 104003372 4.320050 3.200041 5.087029 3.146474 5.115905 3.124208 5.841151 2.831231 5.314536 2.538969 4.900495 2.501881 5.455300 2.195539 4.964931 2.379959 4.130000 2.560408 3.872399 2.030449 
SXDF64 2 113063034 2.194138 1.792486 2.724675 2.009353 2.698652 2.371180 2.620001 2.253691 2.368766 1.918682 2.254056 1.768237 2.382654 0.970854 1.863847 0.680803 1.823431 0.799288 1.710635 1.186227 
SXDF64 4 113063918 1.460725 1.091014 1.446525 0.996154 1.328633 0.952423 1.127785 0.729689 1.009850 0.722730 1.398250 0.932634 1.319823 0.370602 1.283932 0.432085 1.609218 0.842346 0.949738 0.712298 
SXDF64 3 113063387 3.592083 1.975840 3.812948 3.136026 3.593579 2.705719 3.225743 2.257387 2.893339 2.240946 3.767816 2.499168 4.815663 1.608459 3.379590 1.041745 1.901214 0.998300 1.582265 0.911961 
SXDF64 1 113062542 3.873626 3.380250 3.880077 2.944077 3.435966 2.441240 2.996399 2.278925 2.655498 1.832919 2.385422 1.587915 2.342904 1.182326 2.784972 1.048724 2.450895 1.063500 1.635091 1.213428 
SXDF64 5 113064668 1.537159 1.199625 1.719728 1.080152 1.515903 0.988002 0.688945 0.418329 0.138815 0.139156 0.597755 0.354992 0.372523 0.002740 -0.524954 -0.241377 -0.315811 -0.185345 -0.016517 -0.111905 
SXDF64 6 113065011 0.943100 1.055141 1.133139 0.946612 1.090048 0.882512 0.956506 0.954562 1.023086 1.139164 1.748211 1.614029 2.715137 1.091362 3.107708 1.475894 2.722375 2.021070 2.388691 1.730654 
SXDF64 8 113066667 1.950341 1.727940 2.535716 1.924965 2.181551 1.821845 1.337936 0.878621 0.779376 0.574798 0.689697 0.552702 0.324956 0.124312 -0.016460 -0.035732 0.097707 0.060438 0.335361 0.416950 
SXDF64 11 113068515 3.513116 2.578626 4.262491 2.487585 3.904745 2.295200 3.159065 1.993197 2.499807 1.729830 3.254376 2.132620 3.100004 1.333136 2.049121 0.854375 1.898142 0.968443 1.903177 1.000151 
SXDF64 10 113067680 0.020654 1.030171 0.023775 0.941052 0.025475 0.980995 0.025824 1.204917 0.020706 1.094160 0.020458 1.042095 0.153522 0.409204 0.148995 0.292290 0.013862 0.477681 0.015048 0.787752 
SXDF64 9 113067465 5.317541 4.420184 5.878311 4.263465 5.390912 4.093213 4.921630 3.784666 3.787876 2.580207 4.450934 2.805490 4.706324 1.978555 3.300954 1.375544 3.175949 1.623592 2.934860 1.898776 
SXDF64 13 113069338 5.068099 4.378711 5.519861 4.997251 4.520381 3.966591 4.185147 2.933012 3.853262 2.455747 4.136993 2.398049 3.937326 1.528964 3.154650 1.051395 2.948977 1.296240 2.449165 1.612622 
SXDF64 14 113069832 3.876530 2.657942 4.528872 2.985426 3.440233 2.612385 3.145994 2.770027 2.998335 2.463773 4.175902 2.700271 4.581576 1.377095 2.921337 0.928272 2.273063 1.249972 1.725324 1.160062 
SXDF64 16 113071390 2.720038 1.895452 3.386629 2.513584 2.806542 1.936485 2.312136 1.846042 1.569034 1.194694 2.089031 1.314556 2.509572 0.920923 1.291470 0.371998 0.964886 0.418888 0.921752 0.631390 
SXDF64 18 113072745 0.610463 0.563594 0.805323 0.835878 0.666781 0.698306 0.549354 0.718196 0.374401 0.503303 0.584794 0.581687 0.266189 0.005240 -0.283614 -0.192840 0.139410 0.085297 0.368149 0.305424 
SXDF64 7 113066497 5.452585 4.115411 5.803674 3.406051 4.182125 2.142167 4.022758 2.209990 4.332607 2.999749 5.548337 3.745099 5.310019 1.685590 3.254968 1.155394 2.806442 1.456636 2.797981 2.489030 
SXDF64 12 113068909 4.123462 3.259470 4.223475 3.025364 3.460690 2.765464 3.307913 2.474201 2.806750 2.085104 3.263717 2.346907 3.438479 1.463230 2.345835 1.005611 2.413283 1.311902 2.688436 1.381745 
SXDF64 15 113070894 1.598930 1.365317 2.221278 1.756691 2.690817 2.061414 2.569811 2.158040 1.869414 1.221236 2.006075 1.208980 2.604935 0.858412 1.652803 0.401177 1.175916 0.441007 1.198238 0.506846 
SXDF64 17 113072157 5.527358 2.983030 6.835576 3.680689 6.414862 4.759091 5.784357 3.818938 5.368458 3.781509 8.232365 6.124286 9.777017 3.221783 8.090709 2.615115 7.098635 3.286458 5.511925 3.899338 
SXDF64 19 113073329 0.923820 0.557432 0.890797 0.478600 0.501531 0.247495 0.532469 0.214798 0.406017 0.227987 1.097459 0.468321 1.169119 0.197176 0.046403 -0.021660 0.409022 0.089799 0.634240 0.222423 
SXDF64 20 113073915 2.431793 2.025837 2.659316 2.039146 1.853121 1.566591 1.286399 0.982504 0.892321 0.701344 1.139615 0.896255 1.166321 0.477898 0.898599 0.317042 0.845144 0.369234 0.444808 0.254411 
SXDF64 23 113075586 0.267036 0.180478 0.277456 0.010491 0.048365 -0.091565 0.151062 0.260081 0.103569 0.006265 -0.118159 -0.132622 -0.623783 -0.436646 -0.811880 -0.608750 -0.676136 -0.631851 -0.611609 -0.543528 
SXDF64 21 113074506 2.117840 2.112765 1.536577 2.160012 0.630604 1.633150 0.796302 1.522080 0.936843 1.093988 1.703614 0.796894 2.175083 0.756257 1.411066 0.534397 1.295405 0.724888 1.335039 0.953237 
SXDF64 24 113076172 12.390795 5.128961 16.069031 10.213820 13.082219 7.460902 10.520058 6.899040 6.974998 5.876917 6.537859 6.364961 8.818515 5.387845 8.533589 4.207318 8.234565 4.878962 6.896346 4.926075 
SXDF64 26 113078630 1.199052 0.906315 1.722612 1.431059 1.403440 0.979758 0.890453 0.640019 0.761495 0.527604 1.511480 0.687299 1.359680 0.263885 0.513246 0.125154 0.842635 0.497592 0.461896 0.090378 
SXDF64 22 113075154 4.697482 3.251620 5.115257 3.222301 4.342096 2.772132 3.508871 2.188437 2.562900 1.538698 4.090973 1.888390 5.031884 2.218978 3.063041 1.577273 2.091149 1.615893 1.579146 1.511052 
SXDF64 25 113078148 2.234740 1.943733 2.171751 1.913657 1.616585 1.521435 1.521023 1.238073 1.503150 1.090758 2.294644 1.449953 2.405229 0.705989 1.668729 0.553344 2.021430 0.704203 1.522907 0.538235 
SXDF64 27 113079526 3.708507 3.219463 3.871206 2.689631 3.055169 2.263479 3.059796 2.338864 2.782637 2.125113 4.289199 2.575415 4.937201 1.527022 3.317048 1.045042 2.809122 1.324126 2.527634 1.779936 
SXDF64 28 113080212 0.950453 0.535847 1.055325 0.461567 0.788101 0.302926 0.654066 0.333913 0.874542 0.488496 1.483595 0.593609 0.643741 -0.034997 -0.430506 -0.175553 -0.241249 -0.104131 -0.640121 -0.375539 
SXDF49 2 113084446 3.310254 2.170393 3.642708 1.840366 3.335004 1.638720 2.968471 1.564335 1.897834 1.105913 2.660935 0.703260 3.908623 0.888361 2.741871 1.033631 1.404073 0.826663 0.646943 0.142861 
SXDF49 6 113085802 2.792628 2.152098 3.236089 2.148936 2.883071 2.041929 2.568285 1.939521 2.138340 1.476845 2.976574 1.775804 3.443364 1.393149 2.408222 1.179811 2.013760 1.443840 1.663301 0.819532 
SXDF49 8 113086242 5.913182 3.971947 6.059807 3.594682 5.182279 3.702857 4.427276 3.434866 3.920319 2.874112 4.645006 3.072664 4.657903 2.168709 3.368616 1.676561 3.024616 1.573065 3.105517 0.990724 
SXDF49 10 113086876 6.499684 5.471907 7.859171 4.715929 9.082572 6.107033 8.521214 4.469568 7.028121 3.550476 10.961826 3.623852 14.685950 6.240208 12.430655 7.115446 10.687840 6.347065 8.738721 4.927362 
SXDF49 13 113087464 11.522089 11.260052 13.253272 12.085292 12.946285 10.173689 13.642218 13.056723 11.260183 12.469194 12.519897 11.985611 16.369049 10.724010 12.542457 8.698213 10.011220 10.492132 8.974237 8.423086 
SXDF49 19 113088563 1.955625 2.147145 1.958742 2.571757 2.212094 1.942851 1.823993 0.982176 1.225897 0.550531 1.702443 0.766239 2.075613 0.906775 1.890594 0.839094 1.685253 1.101680 1.459040 0.887101 
SXDF49 77 113093815 1.687665 1.593391 1.783096 1.361859 1.510547 1.135779 1.204995 0.917067 1.103282 0.807122 1.630049 1.166747 1.450874 0.390530 0.811568 0.251696 1.264009 0.902781 1.227972 1.104962 
SXDF49 30 113090188 1.468240 1.248721 1.760185 1.553345 1.540022 1.256560 1.360461 1.158521 1.049545 0.867872 1.770110 1.022234 1.612745 0.401711 0.489604 0.075815 0.915020 0.446816 0.951686 0.534866 
SXDF49 31 113090366 8.009005 4.139633 9.962897 4.527466 9.395108 4.944825 8.168557 4.525928 6.302913 4.531795 8.708198 6.254844 11.437795 4.646164 9.867315 4.046283 8.753229 4.731241 7.251905 4.059484 
SXDF49 41 113091060 1.853332 1.773620 2.064565 1.554042 1.729127 1.435838 1.613119 1.415359 1.351229 1.047040 1.765010 1.279297 1.557395 0.581430 0.576615 0.158249 0.766310 0.385160 0.770375 0.545656 
SXDF49 43 113091093 1.855340 1.825025 2.042337 1.877400 2.049283 1.775496 1.810787 1.298335 1.331532 0.945375 1.701601 1.230068 1.980770 1.494665 1.225485 0.837600 0.863879 0.615047 0.986162 0.759624 
SXDF49 45 113091178 3.898760 2.638658 3.812494 2.976803 3.875333 2.870154 3.753511 3.161816 3.338898 2.669119 3.740125 2.450927 3.871242 2.096176 3.175901 1.917275 2.614286 1.773551 2.146204 1.353915 
SXDF49 54 113091919 4.563817 3.423995 5.423076 1.840791 5.396852 1.194459 6.251850 1.461267 5.608755 3.127889 6.595491 3.726796 7.612420 5.549753 5.835736 3.515960 4.950618 2.829217 3.629910 1.983110 
SXDF49 29 113090069 3.009272 2.369130 3.295389 1.886981 3.141246 0.972255 2.727282 0.980919 2.123123 1.226791 3.271781 1.535215 3.793557 1.632141 3.051474 1.363058 2.797382 1.435532 2.222542 1.051766 
SXDF49 32 113090407 2.898952 3.206449 2.988734 3.145628 2.346237 2.734822 1.937635 2.771734 1.493174 1.791094 2.455958 1.867468 2.929045 1.061508 1.961710 0.831219 1.583546 1.137899 1.472955 1.179239 
SXDF49 38 113090721 2.479150 2.336903 2.674652 2.208922 2.656661 2.307119 2.737278 2.256136 2.122435 1.792242 2.756070 2.104817 3.165958 1.960545 1.784883 1.434627 1.552843 1.405592 1.768727 1.157523 
SXDF49 36 113090713 8.288384 8.780672 9.758880 4.726943 13.825668 2.497666 13.343887 2.319961 9.008953 5.431327 9.198552 6.180447 9.517240 7.129497 7.013992 4.291132 6.225392 3.986874 5.081392 2.746779 
SXDF49 63 113092645 5.289336 3.240709 6.870230 4.975826 6.864819 5.076184 6.510361 4.548899 5.690918 3.702415 7.428361 4.027056 8.836267 3.654518 6.598867 2.847417 5.025309 2.744501 3.816583 2.408606 
SXDF49 72 113093222 2.600332 1.427726 3.020467 2.087497 2.754420 2.225375 2.508919 1.703456 2.621110 1.653735 2.902857 2.067286 2.639727 1.610026 1.659937 1.008375 1.285026 0.838484 1.451673 0.857056 
SXDF49 91 113095033 0.803346 0.586360 0.649190 0.367806 0.395212 0.241033 0.466454 0.230237 0.432844 0.277607 1.247802 0.691364 1.769232 1.116702 0.791464 0.195618 -0.476443 -0.507700 -0.752689 -0.776312 
SXDF49 110 113098105 1.775118 1.529214 1.949447 1.439100 1.822381 1.281486 1.708593 1.235909 1.267976 0.918376 2.288587 0.666530 2.744267 0.753414 1.549907 0.975966 1.281281 1.013186 1.083011 0.804461 
SXDF49 92 113095043 4.033828 3.403439 4.222136 2.687014 4.280346 2.321940 4.099453 2.461266 2.747979 1.788835 3.389429 1.736515 3.830827 1.061166 2.641274 0.595158 2.647308 0.880491 2.496718 1.151205 
SXDF49 98 113095665 18.624981 4.559556 19.753643 3.877234 19.940893 4.024782 23.313663 6.396935 22.914545 9.040000 23.478279 6.707597 23.958855 5.226784 20.338247 6.861213 18.422741 8.234537 15.135616 6.868923 
SXDF49 101 113096191 11.330108 8.543960 12.891981 9.861937 11.155785 9.435177 9.986331 6.460389 8.307680 5.574664 10.202309 6.288126 11.019008 4.073858 9.319656 3.373417 10.186679 4.945343 7.949717 5.022476 
SXDF49 115 113099579 5.099846 4.290363 5.745210 4.608559 5.778558 4.511894 5.954161 4.465958 5.541349 3.618058 6.427219 3.343512 7.234077 3.187408 5.990720 3.178664 5.151978 3.274165 4.860152 2.416037 
SXDF49 116 113099736 5.397757 1.794901 5.585558 3.606044 5.506921 3.815005 5.552127 4.816786 4.655026 3.792076 5.376945 3.677332 6.125791 3.045865 4.678405 2.641126 4.229068 2.406403 3.155031 0.028299 
SpARCS0215 52 217020161 6.493904 3.125898 8.018237 4.324576 7.531129 7.407321 6.914339 6.498518 5.306555 4.225381 5.868248 4.123594 nan 3.171631 nan 2.121937 nan 2.262272 0.615543 3.722313 
SpARCS0215 53 217020174 4.130452 2.566242 5.548572 3.704541 5.232541 5.883742 4.672264 3.844213 3.788507 2.810780 4.437648 3.660444 nan 3.437777 nan 1.750486 nan 1.686563 0.524790 2.562744 
SpARCS0215 101 217041153 nan 1.118128 nan 0.903977 0.972003 0.619064 0.772248 0.591675 nan 0.319867 nan 0.368871 nan 0.123080 nan -0.214143 nan -0.059515 0.000000 0.000000 
SpARCS0215 32 217021051 7.109712 5.415520 7.548137 6.141473 6.794839 5.979864 6.249353 5.356443 4.464898 3.609530 4.614451 3.851499 4.853713 2.739083 2.815905 2.163608 1.100473 3.068251 0.127417 5.601875 
SpARCS0215 99 217041099 2.769557 2.088983 3.373377 2.643430 2.957020 2.661719 2.693153 2.645163 nan 1.822155 nan 2.085246 2.543805 1.115874 nan 0.602382 nan 0.709266 nan 1.596631 
SpARCS0215 61 217022345 4.982778 4.572592 5.314839 4.416633 4.457630 3.999516 4.353941 4.088197 3.324224 2.826289 3.001733 2.443507 nan 1.908017 nan 1.498531 nan 2.234413 0.000000 0.000000 
SpARCS0215 69 217020089 2.554259 0.846972 2.036680 2.087698 1.637968 1.660059 nan 1.237385 nan 0.676659 nan 0.783400 nan 0.229483 nan -0.079705 nan 0.381353 0.000000 0.000000 
SpARCS0215 49 217020144 0.709397 0.497940 0.832925 0.613673 0.440666 0.406083 nan 0.396891 nan 0.278566 nan 0.335356 nan 0.199529 nan 0.056859 nan 0.204107 0.000000 0.000000 
SpARCS0215 64 217020358 0.993021 0.612815 0.470682 0.302038 0.232022 0.176562 0.301081 0.134278 nan -0.571411 nan -0.888246 nan -0.820012 nan -1.070906 nan -0.555498 -0.039573 0.375872 
SpARCS0215 24 217010516 6.084403 3.135714 7.432703 3.888873 6.776949 4.478635 6.418812 4.823982 5.210838 4.538846 5.191027 4.450862 5.070821 3.104924 2.452944 2.464502 0.489213 4.493338 0.000001 2548279756022966.500000 
SpARCS0215 55 217020200 2.792772 3.032629 2.761851 2.836374 2.296941 2.635111 1.924379 2.067622 nan 1.034251 nan 0.975291 nan 0.807925 nan 0.930498 0.048736 2.824271 0.000000 0.000000 
SpARCS0215 2 217010104 1.395035 1.909653 1.464924 1.753360 1.549804 2.009303 1.579122 2.060206 1.166613 1.334771 nan 1.119138 nan 0.983199 nan 1.110847 nan 1.162136 0.000000 4325227838028758.000000 
SpARCS0215 54 217020179 0.829403 0.921400 0.788831 0.602552 nan 0.411672 nan 0.352577 nan 0.375954 nan 0.542694 nan 0.501766 nan 0.356845 nan 0.338186 0.000000 0.000000 
SpARCS0215 43 217020127 26.203272 10.164671 25.850638 13.901625 22.514216 17.027027 20.985918 17.411536 16.771672 11.284466 13.701846 0.632245 12.370344 0.598879 9.071662 5.588024 5.763685 5.291832 2.300888 8.142631 
SpARCS0215 21 217010291 0.768300 0.937454 0.862600 0.915474 nan 0.626839 nan 0.512547 nan 0.478498 nan 0.433218 nan 0.465905 nan 0.449977 0.017118 0.609904 0.000000 0.000000 
SpARCS0215 20 217010279 0.846466 1.446846 0.841834 0.980521 nan 0.948691 nan 0.912035 0.570910 0.547258 nan 0.487060 nan 0.276633 nan 0.319331 0.000000 0.000000 0.000000 0.000000 
SpARCS0215 63 217020340 0.884838 0.897023 0.788219 0.617315 nan 0.399358 nan 0.526066 nan 0.340848 nan 0.416991 nan 0.483979 nan 0.356061 nan 0.686189 0.000000 0.000000 
SpARCS0215 67 217020548 2.839764 2.698986 2.980088 2.612674 2.463814 2.099131 2.237041 1.956824 1.523946 1.121265 1.467243 1.081927 nan 0.666175 nan 0.519329 nan 1.125153 0.000000 0.000000 
SpARCS0215 50 217020153 1.621063 1.941413 1.761144 1.960503 1.804860 2.053909 nan 1.862478 nan 1.043930 nan 1.077376 nan 0.529877 nan 0.387860 0.035970 1.280763 0.000000 3791049368546444.500000 
SpARCS0215 70 217020098 14.957941 15.860118 15.664953 13.360195 13.960978 11.484066 13.080122 12.566149 10.087543 6.612739 9.348413 5.806493 8.964981 5.884033 5.785216 3.342696 2.465889 3.728932 0.209226 30.863028 
SpARCS0215 12 217010189 12.978012 8.550172 13.165058 8.340425 11.097273 11.519436 9.375750 6.528624 6.956524 3.948412 7.400018 2.320956 6.918454 2.281634 2.388462 3.937168 0.000001 2509371071952201.000000 0.000001 2509371071952201.000000 
SpARCS0215 51 217020155 3.558467 3.678595 3.929478 4.259990 3.661403 3.622392 3.281756 2.828076 2.454707 2.124991 nan 2.236847 nan 1.831716 nan 1.205641 nan 1.315717 0.000000 1234877774619050.000000 
SpARCS0215 23 217010513 2.724527 2.356691 3.053132 2.771977 2.775514 2.845759 2.438276 2.519751 nan 1.760743 nan 1.499334 nan 1.097885 nan 1.102060 0.013439 15.102366 0.000000 0.000000 
SpARCS0215 22 217010505 16.347905 4.946712 18.717485 6.048157 18.123201 10.067870 16.918296 12.224406 13.612602 8.972082 14.136340 8.882146 13.640497 7.392629 8.775373 5.535277 5.145110 5.091227 1.774631 4.828170 
SpARCS0215 65 217020378 1.794900 1.821619 1.670539 1.073568 1.463566 0.988342 1.480722 1.357913 nan 0.657244 nan 0.623554 nan 0.465658 nan 0.443773 0.123741 0.883102 0.000000 0.000000 
SpARCS0215 66 217020405 4.250926 1.505629 4.999141 1.666183 5.122195 2.789444 5.293862 3.431655 nan 3.582129 nan 3.823641 nan 1.651399 nan 1.103055 nan 1.858273 0.000000 1472403297280236.500000 
SpARCS0215 30 217020101 6.029533 2.911224 7.613694 5.468627 6.783624 5.627474 6.464236 5.845440 5.055809 4.071468 5.501603 3.436822 5.673664 3.396826 nan 3.014372 nan 2.212531 0.374618 2.691158 
SpARCS0215 121 217040672 8.520764 9.724254 9.255560 10.075942 7.474395 8.573746 6.531407 2.375318 5.748992 1.411039 5.418722 1.307338 nan 1.795098 nan 1.357636 0.255077 2.303040 0.000001 6987677905737102.000000 
SpARCS0215 120 217040633 9.160184 7.378358 10.022140 7.930622 9.340694 5.990721 9.088210 7.332249 7.255431 6.326987 8.144298 5.743851 7.935325 3.606088 3.761184 2.776155 0.958891 4.225159 0.000001 1646891928303481.750000 
SpARCS0215 122 217040691 3.482592 3.239665 4.047923 3.270692 3.706487 3.211675 3.111267 3.166599 nan 1.722470 nan 1.573918 nan 0.754215 nan 0.529281 nan 1.264104 0.000000 0.000000 
SpARCS0215 25 217010756 7.222207 4.976263 7.676531 6.301883 6.849560 5.223924 6.217786 5.639729 4.852612 4.657733 5.085350 4.528832 nan 3.484983 nan 2.342657 nan 3.176863 0.000001 2744660883546172.000000 
SpARCS0215 125 217040957 4.883633 2.162089 6.327194 2.965629 5.225668 3.429850 3.830482 1.806566 1.988448 0.914241 3.827266 1.286558 nan 0.620279 nan 0.171691 0.545306 0.807973 0.237205 2.676203 
SpARCS0215 27 217010873 nan 2.739147 4.492326 3.666833 4.034106 3.418881 3.762744 3.323353 3.020694 2.658724 3.517958 3.268734 3.702601 2.231898 nan 1.783216 nan 1.773586 0.000000 4101891171822287.500000 
SpARCS0215 123 217040850 1.010190 1.163204 1.055326 0.911003 nan 0.319413 nan 0.544584 nan 0.627049 nan 0.597309 nan 0.221584 nan -0.069260 nan 0.164464 0.010741 4.318967 
SpARCS0215 93 217030866 3.032032 2.933179 3.731275 2.913143 3.471945 2.573470 nan 2.622098 nan 2.117436 2.648775 2.396643 2.622359 1.805853 nan 1.307429 nan 1.301403 0.130921 3.285922 
SpARCS0215 28 217010918 nan 1.515516 nan 1.472039 1.440871 1.435888 nan 1.139759 nan 1.091959 nan 1.169858 nan 0.578616 nan 0.481296 nan 0.682875 nan 1.454253 
SpARCS0215 124 217040929 2.427037 1.703517 2.841920 1.698817 2.496493 2.031143 2.233259 2.231661 1.402955 1.277976 nan 1.258822 nan 0.814186 nan 0.505370 nan 0.725183 0.000000 2248232640347061.000000 
SpARCS0215 26 217010830 24.179031 18.241263 24.325308 19.106239 22.108559 14.451508 20.389035 15.888075 16.323442 13.118735 16.297445 12.982040 15.400008 8.823563 10.149160 5.675213 8.391926 4.551648 7.328707 5.000896 
SpARCS0215 29 217010936 3.606589 3.074289 3.445573 2.629844 2.949695 2.317633 3.369408 0.840820 2.833654 0.878894 2.361897 2.340913 2.271951 1.420640 nan 1.359615 nan 2.900532 0.000000 0.000000 
SpARCS0215 96 217041060 0.716957 0.518505 0.805172 0.550062 nan 0.272489 nan 0.343036 nan 0.543979 nan 1.042823 1.328226 0.721848 nan 0.133692 nan 0.117088 0.000000 0.000000 
SpARCS0215 1 217011043 4.325616 3.440987 5.077347 4.258499 4.640790 3.963439 4.267987 3.565935 3.568851 2.797504 4.006318 3.263650 3.910745 2.855669 2.675523 2.369381 1.833248 2.246971 0.704093 2.067748 
SpARCS0215 31 217021050 7.915733 3.283594 9.783846 7.826629 8.592701 8.031680 7.996109 6.545958 6.583804 5.237076 7.487695 5.998362 7.311892 3.445587 4.503972 2.948557 1.906704 2.889578 0.100707 11.375530 
SpARCS0215 100 217041111 2.874065 2.200343 2.646913 1.041398 nan 0.685070 nan 0.817718 nan 0.529492 nan 0.888883 nan 1.141245 nan 0.734313 nan 0.904763 nan 2.005109 
SpARCS0215 36 217021120 5.506079 1.359199 6.557239 1.618988 5.622408 4.469119 5.316402 4.422238 nan 3.174267 nan 3.217292 nan 2.652869 nan 1.708249 nan 2.283624 0.000001 2210366184465274.750000 
SpARCS0215 34 217021110 4.791381 2.812696 5.877602 4.532651 5.221332 3.885541 4.885971 3.965635 4.025103 2.892414 4.825694 3.599128 4.862151 2.790449 nan 1.902450 nan 1.775917 nan 1.767618 
SpARCS0215 97 217041081 8.179730 6.755773 8.335404 3.552568 6.164226 2.997582 4.484232 1.629945 2.344679 0.996358 3.759473 1.541876 nan 1.139239 nan 0.896063 0.092728 2.876531 0.000001 4824596302511730.000000 
